TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_DESTINATION,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,지역,split
h001252,1,-1.0240854986266534,제주,-1.2564863342060681,0.7384036081045557,-0.4438559512049019,-0.8154120689728819,0.20059004361032523,-1.0235969594494985,1.1121847893652306,1.1710701151130587,4.76,제주도_및_도서지역,Training
h003058,1,-1.0240854986266534,제주,-0.05578287218818784,-0.45025871996076905,-1.070407947445764,0.453221418277183,0.7599417095152093,-0.433687274579901,-0.3920961483943839,0.60134190063052,4.888888888888889,제주도_및_도서지역,Training
h002721,1,-0.1445069715845479,제주,-0.656134603197128,-1.0445898839934316,2.062352033758547,1.0875381619022153,-0.3587616222945589,0.7461320951592938,-0.8935231276475888,-0.5381145283345574,4.96,제주도_및_도서지역,Training
h005763,0,-1.0240854986266534,제주,1.1449205898296924,-1.0445898839934316,0.8092480412768225,-1.4497288125979144,-1.477464954104327,0.1562224102896964,-0.3920961483943839,1.1710701151130587,4.2727272727272725,제주도_및_도서지역,Training
h005390,0,-0.1445069715845479,제주,1.7452723208386325,-0.45025871996076905,-1.070407947445764,-1.4497288125979144,1.8786450413249776,-1.0235969594494985,1.6136117686184355,0.60134190063052,4.9523809523809526,제주도_및_도서지역,Training
h002039,1,0.7350715554575575,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,0.453221418277183,0.20059004361032523,-1.613506644319096,1.6136117686184355,1.1710701151130587,3.823529411764706,제주도_및_도서지역,Training
h001124,0,1.614650082499663,제주,-1.2564863342060681,-0.45025871996076905,-1.070407947445764,-1.4497288125979144,-1.477464954104327,-0.433687274579901,-1.3949501069007937,-0.5381145283345574,4.857142857142857,제주도_및_도서지역,Training
h000799,0,0.7350715554575575,제주,-0.656134603197128,0.14407244407189337,-0.4438559512049019,-0.8154120689728819,-0.3587616222945589,1.3360417800288913,0.6107578101120258,0.031613686147981275,3.75,제주도_및_도서지역,Training
h005345,1,-0.1445069715845479,제주,-0.656134603197128,-1.0445898839934316,-1.070407947445764,0.453221418277183,-0.9181132881994429,-0.433687274579901,-1.3949501069007937,0.60134190063052,4.631578947368421,제주도_및_도서지역,Training
h000286,1,-1.0240854986266534,제주,0.5445688588207523,-1.0445898839934316,0.1826960450359603,0.453221418277183,-1.477464954104327,1.3360417800288913,0.10933083085882095,-0.5381145283345574,4.0,제주도_및_도서지역,Training
h000898,1,1.614650082499663,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-1.4497288125979144,0.20059004361032523,1.9259514648984888,-1.3949501069007937,1.1710701151130587,4.590909090909091,제주도_및_도서지역,Training
h001663,1,-0.1445069715845479,제주,0.5445688588207523,0.7384036081045557,0.8092480412768225,1.7218549055272478,-0.3587616222945589,0.1562224102896964,1.1121847893652306,-0.5381145283345574,4.735294117647059,제주도_및_도서지역,Training
h003642,1,-0.1445069715845479,제주,-1.2564863342060681,0.7384036081045557,-0.4438559512049019,-0.8154120689728819,1.3192933754200935,-1.0235969594494985,0.6107578101120258,1.1710701151130587,4.724137931034483,제주도_및_도서지역,Training
h003135,0,-0.1445069715845479,제주,-1.2564863342060681,-1.0445898839934316,0.8092480412768225,0.453221418277183,-1.477464954104327,0.1562224102896964,-1.3949501069007937,0.031613686147981275,4.904761904761905,제주도_및_도서지역,Training
h000076,1,-1.0240854986266534,제주,1.1449205898296924,-1.0445898839934316,0.8092480412768225,-1.4497288125979144,-1.477464954104327,-0.433687274579901,-0.3920961483943839,1.1710701151130587,4.5,제주도_및_도서지역,Training
h003560,0,1.614650082499663,제주,1.7452723208386325,0.7384036081045557,1.4358000375176845,0.453221418277183,1.3192933754200935,-0.433687274579901,0.6107578101120258,-1.1078427428170963,4.0,제주도_및_도서지역,Training
h002387,0,-0.1445069715845479,제주,1.7452723208386325,-0.45025871996076905,1.4358000375176845,-1.4497288125979144,-1.477464954104327,-1.613506644319096,-0.3920961483943839,-1.677570957299635,4.666666666666667,제주도_및_도서지역,Training
h004712,1,-1.0240854986266534,제주,-1.2564863342060681,1.3327347721372182,1.4358000375176845,-1.4497288125979144,-0.9181132881994429,1.3360417800288913,-1.3949501069007937,-1.677570957299635,4.3125,제주도_및_도서지역,Training
h003872,1,-0.1445069715845479,제주,-1.2564863342060681,-1.0445898839934316,0.8092480412768225,-0.18109532534784947,-0.3587616222945589,0.1562224102896964,1.1121847893652306,0.031613686147981275,3.909090909090909,제주도_및_도서지역,Training
h005518,0,-0.1445069715845479,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-1.4497288125979144,-1.477464954104327,-1.613506644319096,-1.3949501069007937,-2.2472991717821738,4.35,제주도_및_도서지역,Training
